Image_Name,Folder,Classification
dlf_81_e5_p9.png,svhn_dlf,id
dlf_18_e5_p8.png,svhn_dlf,id
dlf_1_e5_p6.png,svhn_dlf,id
dlf_16_e5_p9.png,svhn_dlf,ood
dlf_5_e5_p6.png,svhn_dlf,id
dlf_76_e5_p3.png,svhn_dlf,id
dlf_3_e5_p6.png,svhn_dlf,"The image appears to be of a house with a visible house number. Based on the definition provided, the image is valid and belongs to the domain of house numbers. Therefore, the answer is 'id'."
dlf_17_e5_p6.png,svhn_dlf,ood
dlf_79_e5_p6.png,svhn_dlf,ood
dlf_51_e5_p6.png,svhn_dlf,id
dlf_43_e5_p3.png,svhn_dlf,id
dlf_78_e5_p7.png,svhn_dlf,ood
dlf_60_e5_p6.png,svhn_dlf,id
dlf_77_e5_p3.png,svhn_dlf,id
dlf_96_e5_p3.png,svhn_dlf,id
dlf_53_e5_p3.png,svhn_dlf,id
dlf_0_e5_p3.png,svhn_dlf,ood
dlf_28_e5_p6.png,svhn_dlf,id
dlf_36_e5_p3.png,svhn_dlf,id
dlf_30_e5_p6.png,svhn_dlf,ood
dlf_62_e5_p6.png,svhn_dlf,ood
dlf_70_e5_p6.png,svhn_dlf,id
dlf_38_e5_p7.png,svhn_dlf,ood
dlf_73_e5_p3.png,svhn_dlf,ood
dlf_4_e5_p3.png,svhn_dlf,id
dlf_94_e5_p6.png,svhn_dlf,ood
dlf_41_e5_p6.png,svhn_dlf,id
dlf_63_e5_p6.png,svhn_dlf,id
dlf_85_e5_p6.png,svhn_dlf,ood
dlf_61_e5_p6.png,svhn_dlf,ood
dlf_13_e5_p4.png,svhn_dlf,ood
dlf_47_e5_p2.png,svhn_dlf,"The image appears to be of a house with a visible house number. Based on the definition provided, the image is valid and belongs to the domain of house numbers. Therefore, the answer is 'id'."
dlf_54_e5_p8.png,svhn_dlf,ood
dlf_9_e5_p0.png,svhn_dlf,ood
dlf_26_e5_p0.png,svhn_dlf,ood
dlf_10_e5_p6.png,svhn_dlf,ood
dlf_11_e5_p6.png,svhn_dlf,id
dlf_90_e5_p0.png,svhn_dlf,ood
dlf_64_e5_p6.png,svhn_dlf,id
dlf_50_e5_p4.png,svhn_dlf,ood
dlf_21_e5_p6.png,svhn_dlf,ood
dlf_52_e5_p6.png,svhn_dlf,id
dlf_87_e5_p0.png,svhn_dlf,id
dlf_86_e5_p6.png,svhn_dlf,ood
dlf_20_e5_p6.png,svhn_dlf,id
dlf_72_e5_p6.png,svhn_dlf,id
dlf_83_e5_p9.png,svhn_dlf,id
dlf_89_e5_p9.png,svhn_dlf,id
dlf_19_e5_p3.png,svhn_dlf,ood
dlf_44_e5_p9.png,svhn_dlf,id
dlf_56_e5_p3.png,svhn_dlf,id
dlf_80_e5_p6.png,svhn_dlf,id
dlf_32_e5_p6.png,svhn_dlf,id
dlf_55_e5_p3.png,svhn_dlf,id
dlf_74_e5_p3.png,svhn_dlf,id
dlf_23_e5_p3.png,svhn_dlf,Ood
dlf_27_e5_p3.png,svhn_dlf,id
dlf_67_e5_p9.png,svhn_dlf,id
dlf_57_e5_p3.png,svhn_dlf,ood
dlf_8_e5_p6.png,svhn_dlf,ood
dlf_42_e5_p6.png,svhn_dlf,id
dlf_69_e5_p3.png,svhn_dlf,id
dlf_31_e5_p3.png,svhn_dlf,id
dlf_58_e5_p9.png,svhn_dlf,ood
dlf_46_e5_p3.png,svhn_dlf,ood
dlf_24_e5_p9.png,svhn_dlf,ood
dlf_84_e5_p8.png,svhn_dlf,ood
dlf_75_e5_p3.png,svhn_dlf,id
dlf_93_e5_p9.png,svhn_dlf,ood
dlf_12_e5_p6.png,svhn_dlf,ood
dlf_25_e5_p7.png,svhn_dlf,ood
dlf_6_e5_p6.png,svhn_dlf,id
dlf_29_e5_p6.png,svhn_dlf,id
ox_9_e5_p3.png,svhn_ox,ood
ox_95_e5_p3.png,svhn_ox,id
ox_65_e5_p2.png,svhn_ox,id
ox_13_e5_p2.png,svhn_ox,id
ox_4_e5_p9.png,svhn_ox,Ood
ox_38_e5_p3.png,svhn_ox,id
ox_67_e5_p9.png,svhn_ox,id
ox_56_e5_p6.png,svhn_ox,id
ox_10_e5_p6.png,svhn_ox,ood
ox_89_e5_p6.png,svhn_ox,id
ox_7_e5_p6.png,svhn_ox,id
ox_51_e5_p6.png,svhn_ox,id
ox_92_e5_p3.png,svhn_ox,id
ox_60_e5_p7.png,svhn_ox,id
ox_57_e5_p9.png,svhn_ox,id
ox_33_e5_p9.png,svhn_ox,id
ox_80_e5_p3.png,svhn_ox,id
ox_98_e5_p6.png,svhn_ox,id
ox_34_e5_p6.png,svhn_ox,id
ox_87_e5_p9.png,svhn_ox,id
ox_86_e5_p9.png,svhn_ox,id
ox_45_e5_p1.png,svhn_ox,id
ox_37_e5_p6.png,svhn_ox,id
ox_27_e5_p4.png,svhn_ox,id
ox_76_e5_p3.png,svhn_ox,ood
ox_26_e5_p3.png,svhn_ox,id
ox_41_e5_p7.png,svhn_ox,ood
ox_5_e5_p6.png,svhn_ox,ood
ox_3_e5_p6.png,svhn_ox,ood
ox_72_e5_p3.png,svhn_ox,ood
ox_36_e5_p6.png,svhn_ox,id
ox_29_e5_p3.png,svhn_ox,ood
ox_20_e5_p6.png,svhn_ox,id
ox_16_e5_p3.png,svhn_ox,id
ox_52_e5_p9.png,svhn_ox,id
ox_74_e5_p9.png,svhn_ox,id
ox_82_e5_p3.png,svhn_ox,id
ox_24_e5_p6.png,svhn_ox,id
ox_70_e5_p6.png,svhn_ox,ood
ox_43_e5_p6.png,svhn_ox,id
ox_54_e5_p6.png,svhn_ox,id
ox_79_e5_p8.png,svhn_ox,id
ox_44_e5_p3.png,svhn_ox,id
ox_85_e5_p4.png,svhn_ox,id
ox_96_e5_p3.png,svhn_ox,id
ox_30_e5_p3.png,svhn_ox,id
ox_78_e5_p6.png,svhn_ox,Ood
ox_73_e5_p8.png,svhn_ox,id
ox_93_e5_p3.png,svhn_ox,id
ox_21_e5_p6.png,svhn_ox,id
ox_23_e5_p9.png,svhn_ox,id
ox_19_e5_p0.png,svhn_ox,id
ox_49_e5_p7.png,svhn_ox,ood
ox_48_e5_p6.png,svhn_ox,id
ox_46_e5_p6.png,svhn_ox,id
ox_90_e5_p3.png,svhn_ox,id
ox_1_e5_p3.png,svhn_ox,id
ox_91_e5_p3.png,svhn_ox,ood
ox_81_e5_p1.png,svhn_ox,id
ox_32_e5_p6.png,svhn_ox,ood
ox_62_e5_p6.png,svhn_ox,id
ox_18_e5_p7.png,svhn_ox,ood
ox_40_e5_p6.png,svhn_ox,id
ox_47_e5_p6.png,svhn_ox,id
ox_17_e5_p6.png,svhn_ox,id
ox_39_e5_p3.png,svhn_ox,ood
ox_99_e5_p6.png,svhn_ox,ood
ox_22_e5_p8.png,svhn_ox,ood
ox_15_e5_p3.png,svhn_ox,id
ox_61_e5_p6.png,svhn_ox,ood
ox_0_e5_p1.png,svhn_ox,id
ox_68_e5_p8.png,svhn_ox,id
ox_14_e5_p9.png,svhn_ox,id
ox_84_e5_p6.png,svhn_ox,id
ox_12_e5_p6.png,svhn_ox,id
ox_59_e5_p9.png,svhn_ox,id
ox_64_e5_p9.png,svhn_ox,id
ox_42_e5_p6.png,svhn_ox,id
ox_25_e5_p6.png,svhn_ox,id
ox_11_e5_p6.png,svhn_ox,id
ox_58_e5_p3.png,svhn_ox,id
ox_88_e5_p3.png,svhn_ox,id
ox_50_e5_p3.png,svhn_ox,id
ox_8_e5_p6.png,svhn_ox,id
ox_83_e5_p6.png,svhn_ox,ood
ox_53_e5_p6.png,svhn_ox,id
ox_35_e5_p3.png,svhn_ox,id
ox_69_e5_p9.png,svhn_ox,id
ox_28_e5_p6.png,svhn_ox,id
ox_77_e5_p6.png,svhn_ox,id
ox_66_e5_p3.png,svhn_ox,ood
ox_6_e5_p9.png,svhn_ox,ood
ox_71_e5_p6.png,svhn_ox,ood
ox_31_e5_p6.png,svhn_ox,ood
ox_2_e5_p8.png,svhn_ox,id
ox_55_e5_p3.png,svhn_ox,id
ox_94_e5_p9.png,svhn_ox,id
ox_63_e5_p2.png,svhn_ox,id
ox_75_e5_p6.png,svhn_ox,id
ox_97_e5_p3.png,svhn_ox,id
sv_71_e5_p1.png,svhn_sv,id
sv_8_e5_p1.png,svhn_sv,ood
sv_96_e5_p3.png,svhn_sv,ood
sv_69_e5_p1.png,svhn_sv,ood
sv_47_e5_p9.png,svhn_sv,ood
sv_6_e5_p6.png,svhn_sv,id
sv_26_e5_p3.png,svhn_sv,id
sv_14_e5_p3.png,svhn_sv,Ood
sv_59_e5_p3.png,svhn_sv,ood
sv_21_e5_p6.png,svhn_sv,Ood
sv_79_e5_p2.png,svhn_sv,ood
sv_84_e5_p1.png,svhn_sv,ood
sv_48_e5_p3.png,svhn_sv,Ood
sv_44_e5_p1.png,svhn_sv,ood
sv_78_e5_p7.png,svhn_sv,ood
sv_51_e5_p0.png,svhn_sv,ood
sv_97_e5_p8.png,svhn_sv,ood
sv_89_e5_p9.png,svhn_sv,ood
sv_2_e5_p3.png,svhn_sv,id
sv_53_e5_p8.png,svhn_sv,ood
sv_75_e5_p6.png,svhn_sv,ood
sv_35_e5_p3.png,svhn_sv,id
sv_87_e5_p6.png,svhn_sv,ood
sv_98_e5_p6.png,svhn_sv,ood
sv_83_e5_p0.png,svhn_sv,ood
sv_3_e5_p3.png,svhn_sv,id
sv_1_e5_p6.png,svhn_sv,ood
sv_62_e5_p1.png,svhn_sv,id
sv_54_e5_p9.png,svhn_sv,ood
sv_67_e5_p3.png,svhn_sv,ood
sv_45_e5_p2.png,svhn_sv,ood
sv_76_e5_p3.png,svhn_sv,id
sv_49_e5_p8.png,svhn_sv,id
sv_72_e5_p3.png,svhn_sv,id
sv_70_e5_p3.png,svhn_sv,ood
sv_94_e5_p6.png,svhn_sv,id
sv_92_e5_p4.png,svhn_sv,ood
sv_36_e5_p3.png,svhn_sv,id
sv_61_e5_p8.png,svhn_sv,id
sv_85_e5_p6.png,svhn_sv,ood
sv_7_e5_p8.png,svhn_sv,id
sv_57_e5_p8.png,svhn_sv,Ood
sv_32_e5_p4.png,svhn_sv,ood
sv_15_e5_p1.png,svhn_sv,ood
sv_60_e5_p1.png,svhn_sv,ood
sv_9_e5_p1.png,svhn_sv,id
sv_74_e5_p2.png,svhn_sv,ood
sv_39_e5_p0.png,svhn_sv,id
sv_77_e5_p8.png,svhn_sv,ood
sv_80_e5_p6.png,svhn_sv,ood
sv_50_e5_p8.png,svhn_sv,id
sv_42_e5_p8.png,svhn_sv,ood
sv_38_e5_p3.png,svhn_sv,ood
sv_68_e5_p4.png,svhn_sv,ood
sv_37_e5_p3.png,svhn_sv,id
sv_27_e5_p6.png,svhn_sv,ood
sv_12_e5_p7.png,svhn_sv,ood
sv_28_e5_p1.png,svhn_sv,id
sv_31_e5_p9.png,svhn_sv,Ood
sv_99_e5_p8.png,svhn_sv,id
sv_18_e5_p3.png,svhn_sv,id
sv_33_e5_p3.png,svhn_sv,ood
sv_13_e5_p2.png,svhn_sv,Ood
sv_11_e5_p6.png,svhn_sv,id
sv_81_e5_p8.png,svhn_sv,Ood
sv_88_e5_p3.png,svhn_sv,ood
sv_52_e5_p6.png,svhn_sv,ood
sv_17_e5_p3.png,svhn_sv,ood
sv_30_e5_p3.png,svhn_sv,id
sv_90_e5_p1.png,svhn_sv,ood
sv_10_e5_p8.png,svhn_sv,ood
sv_40_e5_p9.png,svhn_sv,ood
sv_63_e5_p2.png,svhn_sv,ood
sv_23_e5_p2.png,svhn_sv,id
sv_95_e5_p9.png,svhn_sv,ood
sv_93_e5_p4.png,svhn_sv,id
sv_64_e5_p4.png,svhn_sv,ood
sv_19_e5_p3.png,svhn_sv,ood
sv_66_e5_p9.png,svhn_sv,ood
sv_86_e5_p3.png,svhn_sv,ood
sv_56_e5_p9.png,svhn_sv,id
sv_29_e5_p1.png,svhn_sv,id
sv_43_e5_p2.png,svhn_sv,Ood
sv_24_e5_p8.png,svhn_sv,Ood
sv_91_e5_p8.png,svhn_sv,id
sv_55_e5_p3.png,svhn_sv,ood
sv_58_e5_p1.png,svhn_sv,ood
sv_46_e5_p3.png,svhn_sv,ood
sv_73_e5_p8.png,svhn_sv,id
sv_0_e5_p3.png,svhn_sv,id
sv_20_e5_p8.png,svhn_sv,id
sv_82_e5_p3.png,svhn_sv,ood
sv_65_e5_p6.png,svhn_sv,id
sv_5_e5_p1.png,svhn_sv,id
sv_16_e5_p7.png,svhn_sv,ood
sv_4_e5_p8.png,svhn_sv,id
sv_41_e5_p3.png,svhn_sv,ood
sv_22_e5_p6.png,svhn_sv,ood
sv_25_e5_p8.png,svhn_sv,ood
sv_34_e5_p3.png,svhn_sv,Ood
dx_78_light_e5_p3.png,svhn_dx,id
dx_58_blackout_e5_p6.png,svhn_dx,ood
dx_19_occl_e5_p7.png,svhn_dx,id
dx_46_blackout_e5_p2.png,svhn_dx,ood
dx_76_blackout_e5_p8.png,svhn_dx,ood
dx_75_blackout_e5_p7.png,svhn_dx,ood
dx_97_light_e5_p7.png,svhn_dx,ood
dx_36_occl_e5_p6.png,svhn_dx,id
dx_15_occl_e5_p3.png,svhn_dx,id
dx_86_light_e5_p3.png,svhn_dx,id
dx_50_blackout_e5_p4.png,svhn_dx,ood
dx_85_light_e5_p4.png,svhn_dx,id
dx_94_light_e5_p3.png,svhn_dx,id
dx_72_blackout_e5_p6.png,svhn_dx,ood
dx_62_blackout_e5_p3.png,svhn_dx,ood
dx_99_light_e5_p3.png,svhn_dx,id
dx_43_blackout_e5_p4.png,svhn_dx,ood
dx_65_blackout_e5_p6.png,svhn_dx,id
dx_77_light_e5_p3.png,svhn_dx,ood
dx_25_occl_e5_p3.png,svhn_dx,id
dx_67_blackout_e5_p2.png,svhn_dx,ood
dx_71_blackout_e5_p3.png,svhn_dx,id
dx_74_blackout_e5_p6.png,svhn_dx,id
dx_6_occl_e5_p3.png,svhn_dx,id
dx_61_blackout_e5_p3.png,svhn_dx,id
dx_34_occl_e5_p3.png,svhn_dx,id
dx_35_occl_e5_p3.png,svhn_dx,id
dx_51_blackout_e5_p6.png,svhn_dx,Ood
dx_8_occl_e5_p3.png,svhn_dx,ood
dx_87_light_e5_p3.png,svhn_dx,id
dx_14_occl_e5_p3.png,svhn_dx,id
dx_10_occl_e5_p3.png,svhn_dx,id
dx_49_blackout_e5_p9.png,svhn_dx,ood
dx_0_occl_e5_p3.png,svhn_dx,id
dx_60_blackout_e5_p8.png,svhn_dx,ood
dx_29_occl_e5_p3.png,svhn_dx,id
dx_79_light_e5_p6.png,svhn_dx,ood
dx_27_occl_e5_p3.png,svhn_dx,id
dx_91_light_e5_p8.png,svhn_dx,id
dx_16_occl_e5_p3.png,svhn_dx,id
dx_42_occl_e5_p3.png,svhn_dx,id
dx_18_occl_e5_p3.png,svhn_dx,id
dx_5_occl_e5_p3.png,svhn_dx,id
dx_84_light_e5_p9.png,svhn_dx,id
dx_33_occl_e5_p3.png,svhn_dx,id
dx_80_light_e5_p3.png,svhn_dx,id
dx_24_occl_e5_p3.png,svhn_dx,ood
dx_48_blackout_e5_p6.png,svhn_dx,ood
dx_54_blackout_e5_p1.png,svhn_dx,ood
dx_83_light_e5_p4.png,svhn_dx,ood
dx_52_blackout_e5_p6.png,svhn_dx,id
dx_81_light_e5_p4.png,svhn_dx,id
dx_28_occl_e5_p3.png,svhn_dx,id
dx_55_blackout_e5_p3.png,svhn_dx,ood
dx_12_occl_e5_p3.png,svhn_dx,id
dx_69_blackout_e5_p6.png,svhn_dx,id
dx_4_occl_e5_p6.png,svhn_dx,id
dx_31_occl_e5_p3.png,svhn_dx,id
dx_22_occl_e5_p3.png,svhn_dx,id
dx_41_occl_e5_p3.png,svhn_dx,id
dx_98_light_e5_p9.png,svhn_dx,id
dx_47_blackout_e5_p6.png,svhn_dx,ood
dx_93_light_e5_p3.png,svhn_dx,id
dx_40_occl_e5_p3.png,svhn_dx,id
dx_20_occl_e5_p3.png,svhn_dx,id
dx_53_blackout_e5_p6.png,svhn_dx,ood
dx_96_light_e5_p1.png,svhn_dx,id
dx_88_light_e5_p8.png,svhn_dx,id
dx_21_occl_e5_p3.png,svhn_dx,id
dx_11_occl_e5_p3.png,svhn_dx,id
dx_59_blackout_e5_p8.png,svhn_dx,ood
dx_23_occl_e5_p3.png,svhn_dx,ood
dx_56_blackout_e5_p3.png,svhn_dx,id
dx_89_light_e5_p2.png,svhn_dx,id
dx_44_blackout_e5_p8.png,svhn_dx,ood
dx_66_blackout_e5_p3.png,svhn_dx,Ood
dx_38_occl_e5_p3.png,svhn_dx,id
dx_17_occl_e5_p2.png,svhn_dx,ood
dx_1_occl_e5_p3.png,svhn_dx,id
dx_70_blackout_e5_p6.png,svhn_dx,ood
dx_13_occl_e5_p6.png,svhn_dx,id
dx_37_occl_e5_p3.png,svhn_dx,ood
dx_39_occl_e5_p3.png,svhn_dx,id
dx_9_occl_e5_p3.png,svhn_dx,id
dx_7_occl_e5_p3.png,svhn_dx,id
dx_3_occl_e5_p3.png,svhn_dx,id
dx_68_blackout_e5_p6.png,svhn_dx,ood
dx_95_light_e5_p3.png,svhn_dx,id
dx_90_light_e5_p3.png,svhn_dx,id
dx_30_occl_e5_p3.png,svhn_dx,id
dx_57_blackout_e5_p8.png,svhn_dx,ood
dx_32_occl_e5_p2.png,svhn_dx,id
dx_92_light_e5_p8.png,svhn_dx,ood
dx_82_light_e5_p9.png,svhn_dx,id
dx_64_blackout_e5_p3.png,svhn_dx,ood
dx_63_blackout_e5_p6.png,svhn_dx,id
dx_26_occl_e5_p3.png,svhn_dx,id
dx_73_blackout_e5_p3.png,svhn_dx,id
dx_45_blackout_e5_p3.png,svhn_dx,ood
dx_2_occl_e5_p7.png,svhn_dx,id
